Nos.,order_id,item,Price,City,quantity,bill_amount,state,date
1377,116,Product 236,72,navsari,8,576,Maharashtra,2015
1378,116,Product 216,139,navsari,10,1390,Maharashtra,2015
1379,117,Product 129,118,South Delhi,8,944,New Delhi,2015
1380,117,Product 437,214,South Delhi,3,642,New Delhi,2015
1381,117,Product 175,80,South Delhi,8,640,New Delhi,2015
1382,117,Product 10,205,South Delhi,6,1230,New Delhi,2015
1383,117,Product 146,109,South Delhi,10,1090,New Delhi,2015
1384,117,Product 154,254,South Delhi,3,762,New Delhi,2015
1385,117,Product 481,251,South Delhi,8,2008,New Delhi,2015
1386,117,Product 181,238,South Delhi,9,2142,New Delhi,2015
1387,117,Product 203,180,South Delhi,7,1260,New Delhi,2015
1388,117,Product 295,247,South Delhi,6,1482,New Delhi,2015
1389,117,Product 190,210,South Delhi,7,1470,New Delhi,2015
1390,117,Product 173,84,South Delhi,8,672,New Delhi,2015
1391,117,Product 485,295,South Delhi,9,2655,New Delhi,2015
1392,118,Product 51,126,Banaglore,3,378,Karnataka,2015
1393,118,Product 95,284,Banaglore,9,2556,Karnataka,2015
1394,118,Product 95,284,Banaglore,9,2556,Karnataka,2015
1395,118,Product 84,242,Banaglore,6,1452,Karnataka,2015
1396,118,Product 285,144,Banaglore,9,1296,Karnataka,2015
1397,118,Product 98,254,Banaglore,2,508,Karnataka,2015
1398,118,Product 58,233,Banaglore,1,233,Karnataka,2015
1399,118,Product 361,120,Banaglore,5,600,Karnataka,2015
1400,118,Product 206,205,Banaglore,7,1435,Karnataka,2015
1401,118,Product 426,53,Banaglore,7,371,Karnataka,2015
1402,118,Product 380,210,Banaglore,7,1470,Karnataka,2015
1403,118,Product 356,76,Banaglore,3,228,Karnataka,2015
1404,118,Product 100,132,Banaglore,4,528,Karnataka,2015
1405,118,Product 36,64,Banaglore,3,192,Karnataka,2015
1406,118,Product 34,54,Banaglore,2,108,Karnataka,2015
1407,119,Product 423,182,Karunagappally,7,1274,Karnataka,2015
1408,119,Product 469,109,Karunagappally,9,981,Karnataka,2015
1409,119,Product 213,234,Karunagappally,5,1170,Karnataka,2015
1410,119,Product 380,210,Karunagappally,1,210,Karnataka,2015
1411,119,Product 115,160,Karunagappally,1,160,Karnataka,2015
1412,119,Product 122,235,Karunagappally,9,2115,Karnataka,2015
1413,119,Product 74,164,Karunagappally,3,492,Karnataka,2015
1414,119,Product 89,154,Karunagappally,6,924,Karnataka,2015
1415,119,Product 9,69,Karunagappally,8,552,Karnataka,2015
1416,119,Product 356,76,Karunagappally,5,380,Karnataka,2015
1417,119,Product 93,206,Karunagappally,1,206,Karnataka,2015
1418,119,Product 261,140,Karunagappally,7,980,Karnataka,2015
1419,120,Product 92,108,Sonipat,5,540,Haryana,2015
1420,120,Product 56,143,Sonipat,2,286,Haryana,2015
1421,120,Product 42,128,Sonipat,6,768,Haryana,2015
1422,120,Product 466,72,Sonipat,5,360,Haryana,2015
1423,120,Product 154,254,Sonipat,7,1778,Haryana,2015
1424,120,Product 145,270,Sonipat,3,810,Haryana,2015
1425,120,Product 485,295,Sonipat,6,1770,Haryana,2015
1426,120,Product 346,200,Sonipat,5,1000,Haryana,2015
1427,121,Product 402,224,Sivakasi,10,2240,Tamil Nadu,2015
1428,121,Product 484,115,Sivakasi,4,460,Tamil Nadu,2015
1429,121,Product 365,203,Sivakasi,2,406,Tamil Nadu,2015
1430,121,Product 245,291,Sivakasi,1,291,Tamil Nadu,2015
1431,121,Product 296,165,Sivakasi,4,660,Tamil Nadu,2015
1432,121,Product 241,108,Sivakasi,9,972,Tamil Nadu,2015
1433,121,Product 4,103,Sivakasi,6,618,Tamil Nadu,2015
1434,121,Product 111,278,Sivakasi,8,2224,Tamil Nadu,2015
1435,121,Product 314,204,Sivakasi,10,2040,Tamil Nadu,2015
1436,121,Product 148,230,Sivakasi,6,1380,Tamil Nadu,2015
1437,121,Product 4,103,Sivakasi,1,103,Tamil Nadu,2015
1438,121,Product 320,182,Sivakasi,5,910,Tamil Nadu,2015
1439,121,Product 341,279,Sivakasi,8,2232,Tamil Nadu,2015
1440,121,Product 281,276,Sivakasi,2,552,Tamil Nadu,2015
1441,121,Product 412,136,Sivakasi,2,272,Tamil Nadu,2015
1442,121,Product 121,85,Sivakasi,6,510,Tamil Nadu,2015
1443,121,Product 418,199,Sivakasi,6,1194,Tamil Nadu,2015
1444,121,Product 341,279,Sivakasi,10,2790,Tamil Nadu,2015
1445,121,Product 89,154,Sivakasi,9,1386,Tamil Nadu,2015
1446,122,Product 59,273,Meerut,9,2457,Uttar Pradesh,2015
1447,122,Product 42,128,Meerut,7,896,Uttar Pradesh,2015
1448,122,Product 156,184,Meerut,10,1840,Uttar Pradesh,2015
1449,122,Product 198,125,Meerut,8,1000,Uttar Pradesh,2015
1450,122,Product 492,215,Meerut,5,1075,Uttar Pradesh,2015
1451,122,Product 456,135,Meerut,6,810,Uttar Pradesh,2015
1452,122,Product 180,54,Meerut,9,486,Uttar Pradesh,2015
1453,122,Product 83,262,Meerut,10,2620,Uttar Pradesh,2015
1454,122,Product 324,85,Meerut,8,680,Uttar Pradesh,2015
1455,122,Product 182,87,Meerut,6,522,Uttar Pradesh,2015
1456,122,Product 94,295,Meerut,4,1180,Uttar Pradesh,2015
1457,122,Product 246,263,Meerut,1,263,Uttar Pradesh,2015
1458,122,Product 485,295,Meerut,4,1180,Uttar Pradesh,2015
1459,122,Product 133,278,Meerut,3,834,Uttar Pradesh,2015
1460,123,Product 101,229,Pune,5,1145,Maharashtra,2015
1461,123,Product 4,103,Pune,8,824,Maharashtra,2015
1462,123,Product 299,83,Pune,8,664,Maharashtra,2015
1463,123,Product 360,189,Pune,1,189,Maharashtra,2015
1464,123,Product 451,214,Pune,8,1712,Maharashtra,2015
1465,123,Product 287,233,Pune,1,233,Maharashtra,2015
1466,123,Product 420,258,Pune,6,1548,Maharashtra,2015
1467,123,Product 310,198,Pune,8,1584,Maharashtra,2015
1468,123,Product 191,286,Pune,2,572,Maharashtra,2015
1469,123,Product 113,133,Pune,3,399,Maharashtra,2015
1470,123,Product 236,72,Pune,5,360,Maharashtra,2015
1471,123,Product 146,109,Pune,8,872,Maharashtra,2015
1472,124,Product 208,69,Pune,4,276,Maharashtra,2015
1473,124,Product 342,120,Pune,7,840,Maharashtra,2015
1474,124,Product 302,59,Pune,10,590,Maharashtra,2015
1475,124,Product 37,260,Pune,6,1560,Maharashtra,2015
1476,124,Product 104,211,Pune,2,422,Maharashtra,2015
1477,124,Product 332,151,Pune,6,906,Maharashtra,2015
1478,124,Product 383,138,Pune,8,1104,Maharashtra,2015
1479,124,Product 225,122,Pune,6,732,Maharashtra,2015
1480,124,Product 200,206,Pune,5,1030,Maharashtra,2015
1481,124,Product 287,233,Pune,2,466,Maharashtra,2015
1482,124,Product 173,84,Pune,5,420,Maharashtra,2015
1483,124,Product 375,298,Pune,4,1192,Maharashtra,2015
1484,125,Product 225,122,Lonavala,6,732,Maharashtra,2015
1485,125,Product 43,81,Lonavala,9,729,Maharashtra,2015
1486,125,Product 121,85,Lonavala,4,340,Maharashtra,2015
1487,125,Product 428,238,Lonavala,3,714,Maharashtra,2015
1488,125,Product 317,76,Lonavala,1,76,Maharashtra,2015
1489,125,Product 85,63,Lonavala,4,252,Maharashtra,2015
1490,125,Product 425,256,Lonavala,4,1024,Maharashtra,2015
1491,125,Product 36,64,Lonavala,3,192,Maharashtra,2015
1492,125,Product 323,203,Lonavala,9,1827,Maharashtra,2015
1493,126,Product 196,67,Panchkula,8,536,Maharashtra,2015
1494,126,Product 152,85,Panchkula,7,595,Maharashtra,2015
1495,126,Product 132,100,Panchkula,9,900,Maharashtra,2015
1496,126,Product 144,55,Panchkula,2,110,Maharashtra,2015
1497,126,Product 150,111,Panchkula,1,111,Maharashtra,2015
1498,126,Product 358,176,Panchkula,3,528,Maharashtra,2015
1499,126,Product 223,174,Panchkula,5,870,Maharashtra,2015
1500,126,Product 34,54,Panchkula,10,540,Maharashtra,2015
1501,126,Product 195,69,Panchkula,10,690,Maharashtra,2015
1502,126,Product 148,230,Panchkula,5,1150,Maharashtra,2015
1503,126,Product 249,131,Panchkula,1,131,Maharashtra,2015
1504,126,Product 215,75,Panchkula,10,750,Maharashtra,2015
1505,126,Product 93,206,Panchkula,8,1648,Maharashtra,2015
1506,126,Product 493,240,Panchkula,3,720,Maharashtra,2015
1507,127,Product 194,158,Jhansi,9,1422,Uttar Pradesh,2015
1508,127,Product 271,119,Jhansi,9,1071,Uttar Pradesh,2015
1509,127,Product 100,132,Jhansi,4,528,Uttar Pradesh,2015
1510,127,Product 369,110,Jhansi,7,770,Uttar Pradesh,2015
1511,127,Product 465,189,Jhansi,3,567,Uttar Pradesh,2015
1512,127,Product 21,281,Jhansi,9,2529,Uttar Pradesh,2015
1513,127,Product 231,274,Jhansi,6,1644,Uttar Pradesh,2015
1514,127,Product 412,136,Jhansi,5,680,Uttar Pradesh,2015
1515,127,Product 168,65,Jhansi,8,520,Uttar Pradesh,2015
1516,127,Product 269,123,Jhansi,10,1230,Uttar Pradesh,2015
1517,127,Product 195,69,Jhansi,6,414,Uttar Pradesh,2015
1518,127,Product 241,108,Jhansi,4,432,Uttar Pradesh,2015
1519,127,Product 485,295,Jhansi,1,295,Uttar Pradesh,2015
1520,127,Product 206,205,Jhansi,9,1845,Uttar Pradesh,2015
1521,128,Product 171,144,namakkal,5,720,Uttar Pradesh,2015
1522,128,Product 40,65,namakkal,6,390,Uttar Pradesh,2015
1523,128,Product 158,87,namakkal,5,435,Uttar Pradesh,2015
1524,128,Product 289,153,namakkal,2,306,Uttar Pradesh,2015
1525,128,Product 187,289,namakkal,1,289,Uttar Pradesh,2015
1526,128,Product 292,203,namakkal,4,812,Uttar Pradesh,2015
1527,128,Product 43,81,namakkal,8,648,Uttar Pradesh,2015
1528,128,Product 240,148,namakkal,7,1036,Uttar Pradesh,2015
1529,128,Product 151,253,namakkal,9,2277,Uttar Pradesh,2015
1530,128,Product 341,279,namakkal,7,1953,Uttar Pradesh,2015
1531,128,Product 421,194,namakkal,9,1746,Uttar Pradesh,2015
1532,128,Product 341,279,namakkal,3,837,Uttar Pradesh,2015
1533,128,Product 236,72,namakkal,8,576,Uttar Pradesh,2015
1534,129,Product 370,57,Agra,1,57,Uttar Pradesh,2015
1535,129,Product 315,122,Agra,6,732,Uttar Pradesh,2015
1536,129,Product 485,295,Agra,10,2950,Uttar Pradesh,2015
1537,129,Product 129,118,Agra,1,118,Uttar Pradesh,2015
1538,130,Product 55,159,Ujjain,5,795,Madhya Pradesh,2015
1539,130,Product 273,115,Ujjain,1,115,Madhya Pradesh,2015
1540,130,Product 467,144,Ujjain,1,144,Madhya Pradesh,2015
1541,130,Product 400,117,Ujjain,1,117,Madhya Pradesh,2015
1542,130,Product 143,268,Ujjain,1,268,Madhya Pradesh,2015
1543,130,Product 326,66,Ujjain,8,528,Madhya Pradesh,2015
1544,130,Product 478,102,Ujjain,7,714,Madhya Pradesh,2015
1545,130,Product 113,133,Ujjain,4,532,Madhya Pradesh,2015
1546,130,Product 236,72,Ujjain,3,216,Madhya Pradesh,2015
1547,130,Product 437,214,Ujjain,4,856,Madhya Pradesh,2015
1548,131,Product 358,176,Dharwad,10,1760,Karnataka,2015
1549,131,Product 37,260,Dharwad,8,2080,Karnataka,2015
1550,131,Product 457,267,Dharwad,8,2136,Karnataka,2015
1551,131,Product 397,64,Dharwad,10,640,Karnataka,2015
1552,131,Product 86,90,Dharwad,9,810,Karnataka,2015
1553,131,Product 248,215,Dharwad,10,2150,Karnataka,2015
1554,131,Product 249,131,Dharwad,9,1179,Karnataka,2015
1555,131,Product 181,238,Dharwad,10,2380,Karnataka,2015
1556,131,Product 484,115,Dharwad,7,805,Karnataka,2015
1557,131,Product 236,72,Dharwad,7,504,Karnataka,2015
1558,131,Product 256,97,Dharwad,8,776,Karnataka,2015
1559,131,Product 352,299,Dharwad,2,598,Karnataka,2015
1560,131,Product 70,287,Dharwad,8,2296,Karnataka,2015
1561,131,Product 173,84,Dharwad,8,672,Karnataka,2015
1562,131,Product 175,80,Dharwad,4,320,Karnataka,2015
1563,132,Product 365,203,harihar,1,203,Karnataka,2015
1564,132,Product 279,242,harihar,7,1694,Karnataka,2015
1565,132,Product 153,164,harihar,5,820,Karnataka,2015
1566,132,Product 406,72,harihar,1,72,Karnataka,2015
1567,132,Product 493,240,harihar,5,1200,Karnataka,2015
1568,132,Product 200,206,harihar,4,824,Karnataka,2015
1569,132,Product 36,64,harihar,6,384,Karnataka,2015
1570,132,Product 10,205,harihar,8,1640,Karnataka,2015
1571,133,Product 400,117,ALIGARH,8,936,Uttar Pradesh,2015
1572,133,Product 3,179,ALIGARH,9,1611,Uttar Pradesh,2015
1573,133,Product 42,128,ALIGARH,10,1280,Uttar Pradesh,2015
1574,133,Product 382,223,ALIGARH,7,1561,Uttar Pradesh,2015
1575,133,Product 466,72,ALIGARH,8,576,Uttar Pradesh,2015
1576,133,Product 184,86,ALIGARH,8,688,Uttar Pradesh,2015
1577,133,Product 312,92,ALIGARH,10,920,Uttar Pradesh,2015
1578,133,Product 124,68,ALIGARH,9,612,Uttar Pradesh,2015
1579,133,Product 103,216,ALIGARH,2,432,Uttar Pradesh,2015
1580,133,Product 93,206,ALIGARH,4,824,Uttar Pradesh,2015
1581,133,Product 146,109,ALIGARH,6,654,Uttar Pradesh,2015
1582,134,Product 38,150,Mumbau,4,600,Maharashtra,2015
1583,134,Product 255,222,Mumbau,5,1110,Maharashtra,2015
1584,134,Product 66,270,Mumbau,8,2160,Maharashtra,2015
1585,134,Product 239,300,Mumbau,7,2100,Maharashtra,2015
1586,134,Product 82,150,Mumbau,7,1050,Maharashtra,2015
1587,134,Product 258,128,Mumbau,10,1280,Maharashtra,2015
1588,134,Product 75,108,Mumbau,5,540,Maharashtra,2015
1589,134,Product 222,193,Mumbau,8,1544,Maharashtra,2015
1590,134,Product 485,295,Mumbau,7,2065,Maharashtra,2015
1591,134,Product 154,254,Mumbau,2,508,Maharashtra,2015
1592,135,Product 63,255,ALLAHABAD,9,2295,Uttar Pradesh,2015
1593,135,Product 443,244,ALLAHABAD,8,1952,Uttar Pradesh,2015
1594,135,Product 374,90,ALLAHABAD,10,900,Uttar Pradesh,2015
1595,135,Product 243,157,ALLAHABAD,5,785,Uttar Pradesh,2015
1596,135,Product 447,75,ALLAHABAD,1,75,Uttar Pradesh,2015
1597,135,Product 341,279,ALLAHABAD,1,279,Uttar Pradesh,2015
1598,135,Product 481,251,ALLAHABAD,10,2510,Uttar Pradesh,2015
1599,136,Product 438,136,Etawah,6,816,Uttar Pradesh,2015
1600,136,Product 189,166,Etawah,3,498,Uttar Pradesh,2015
1601,136,Product 435,218,Etawah,10,2180,Uttar Pradesh,2015
1602,136,Product 304,300,Etawah,7,2100,Uttar Pradesh,2015
1603,136,Product 12,71,Etawah,2,142,Uttar Pradesh,2015
1604,136,Product 96,278,Etawah,5,1390,Uttar Pradesh,2015
1605,136,Product 339,201,Etawah,9,1809,Uttar Pradesh,2015
1606,136,Product 57,82,Etawah,8,656,Uttar Pradesh,2015
1607,136,Product 485,295,Etawah,6,1770,Uttar Pradesh,2015
1608,136,Product 181,238,Etawah,6,1428,Uttar Pradesh,2015
1609,137,Product 379,51,KOZHIKODE,8,408,Kerela,2015
1610,137,Product 52,275,KOZHIKODE,4,1100,Kerela,2015
1611,137,Product 418,199,KOZHIKODE,2,398,Kerela,2015
1612,137,Product 162,112,KOZHIKODE,7,784,Kerela,2015
1613,137,Product 208,69,KOZHIKODE,7,483,Kerela,2015
1614,137,Product 489,283,KOZHIKODE,3,849,Kerela,2015
1615,137,Product 374,90,KOZHIKODE,10,900,Kerela,2015
1616,137,Product 51,126,KOZHIKODE,2,252,Kerela,2015
1617,137,Product 410,296,KOZHIKODE,2,592,Kerela,2015
1618,137,Product 253,178,KOZHIKODE,1,178,Kerela,2015
1619,137,Product 304,300,KOZHIKODE,2,600,Kerela,2015
1620,137,Product 203,180,KOZHIKODE,6,1080,Kerela,2015
1621,138,Product 351,192,kushalnagar,7,1344,Karnataka,2015
1622,138,Product 457,267,kushalnagar,10,2670,Karnataka,2015
1623,138,Product 255,222,kushalnagar,9,1998,Karnataka,2015
1624,138,Product 349,289,kushalnagar,9,2601,Karnataka,2015
1625,138,Product 356,76,kushalnagar,5,380,Karnataka,2015
1626,138,Product 285,144,kushalnagar,7,1008,Karnataka,2015
1627,138,Product 333,53,kushalnagar,1,53,Karnataka,2015
1628,138,Product 172,194,kushalnagar,6,1164,Karnataka,2015
1629,138,Product 266,135,kushalnagar,10,1350,Karnataka,2015
1630,138,Product 305,146,kushalnagar,2,292,Karnataka,2015
1631,138,Product 157,113,kushalnagar,5,565,Karnataka,2015
1632,138,Product 308,249,kushalnagar,9,2241,Karnataka,2015
1633,138,Product 53,253,kushalnagar,8,2024,Karnataka,2015
1634,138,Product 123,53,kushalnagar,2,106,Karnataka,2015
1635,138,Product 104,211,kushalnagar,10,2110,Karnataka,2015
1636,138,Product 295,247,kushalnagar,9,2223,Karnataka,2015
1637,139,Product 255,222,pala,2,444,Karnataka,2015
1638,139,Product 433,100,pala,7,700,Karnataka,2015
1639,139,Product 401,149,pala,1,149,Karnataka,2015
1640,139,Product 368,78,pala,7,546,Karnataka,2015
1641,139,Product 45,260,pala,6,1560,Karnataka,2015
1642,139,Product 212,70,pala,2,140,Karnataka,2015
1643,139,Product 129,118,pala,10,1180,Karnataka,2015
1644,139,Product 320,182,pala,1,182,Karnataka,2015
1645,139,Product 263,68,pala,5,340,Karnataka,2015
1646,139,Product 190,210,pala,6,1260,Karnataka,2015
1647,140,Product 411,157,Kollam,7,1099,Kerela,2015
1648,140,Product 355,182,Kollam,5,910,Kerela,2015
1649,140,Product 346,200,Kollam,3,600,Kerela,2015
1650,140,Product 321,95,Kollam,8,760,Kerela,2015
1651,140,Product 418,199,Kollam,10,1990,Kerela,2015
1652,140,Product 73,275,Kollam,1,275,Kerela,2015
1653,140,Product 331,218,Kollam,9,1962,Kerela,2015
1654,140,Product 58,233,Kollam,1,233,Kerela,2015
1655,140,Product 92,108,Kollam,10,1080,Kerela,2015
1656,140,Product 280,139,Kollam,7,973,Kerela,2015
1657,140,Product 28,201,Kollam,8,1608,Kerela,2015
1658,140,Product 359,245,Kollam,10,2450,Kerela,2015
1659,140,Product 256,97,Kollam,10,970,Kerela,2015
1660,140,Product 76,121,Kollam,7,847,Kerela,2015
1661,140,Product 189,166,Kollam,5,830,Kerela,2015
1662,140,Product 90,255,Kollam,3,765,Kerela,2015
1663,140,Product 173,84,Kollam,7,588,Kerela,2015
1664,141,Product 135,164,Indore,8,1312,Madhya Pradesh,2015
1665,141,Product 274,268,Indore,4,1072,Madhya Pradesh,2015
1666,141,Product 435,218,Indore,8,1744,Madhya Pradesh,2015
1667,141,Product 225,122,Indore,10,1220,Madhya Pradesh,2015
1668,141,Product 12,71,Indore,2,142,Madhya Pradesh,2015
1669,141,Product 469,109,Indore,2,218,Madhya Pradesh,2015
1670,141,Product 300,121,Indore,9,1089,Madhya Pradesh,2015
1671,141,Product 51,126,Indore,3,378,Madhya Pradesh,2015
1672,141,Product 51,126,Indore,9,1134,Madhya Pradesh,2015
1673,142,Product 60,101,Ambala Cantt,4,404,Punjab,2015
1674,142,Product 45,260,Ambala Cantt,9,2340,Punjab,2015
1675,142,Product 17,159,Ambala Cantt,1,159,Punjab,2015
1676,142,Product 3,179,Ambala Cantt,8,1432,Punjab,2015
1677,142,Product 410,296,Ambala Cantt,1,296,Punjab,2015
1678,142,Product 475,244,Ambala Cantt,4,976,Punjab,2015
1679,142,Product 377,275,Ambala Cantt,1,275,Punjab,2015
1680,142,Product 300,121,Ambala Cantt,4,484,Punjab,2015
1681,142,Product 313,293,Ambala Cantt,4,1172,Punjab,2015
1682,142,Product 167,202,Ambala Cantt,9,1818,Punjab,2015
1683,142,Product 33,137,Ambala Cantt,3,411,Punjab,2015
1684,142,Product 308,249,Ambala Cantt,3,747,Punjab,2015
1685,142,Product 95,284,Ambala Cantt,5,1420,Punjab,2015
1686,143,Product 386,96,Salem,2,192,Tamil Nadu,2015
1687,143,Product 272,201,Salem,2,402,Tamil Nadu,2015
1688,143,Product 436,227,Salem,3,681,Tamil Nadu,2015
1689,143,Product 417,125,Salem,6,750,Tamil Nadu,2015
1690,143,Product 93,206,Salem,10,2060,Tamil Nadu,2015
1691,143,Product 439,184,Salem,8,1472,Tamil Nadu,2015
1692,143,Product 324,85,Salem,2,170,Tamil Nadu,2015
1693,143,Product 71,296,Salem,4,1184,Tamil Nadu,2015
1694,143,Product 95,284,Salem,6,1704,Tamil Nadu,2015
1695,144,Product 102,78,ahmednagar,3,234,Maharashtra,2015
1696,144,Product 91,68,ahmednagar,9,612,Maharashtra,2015
1697,144,Product 159,260,ahmednagar,10,2600,Maharashtra,2015
1698,144,Product 199,280,ahmednagar,6,1680,Maharashtra,2015
1699,144,Product 289,153,ahmednagar,8,1224,Maharashtra,2015
1700,144,Product 196,67,ahmednagar,2,134,Maharashtra,2015
1701,144,Product 84,242,ahmednagar,6,1452,Maharashtra,2015
1702,145,Product 180,54,Sonepat,2,108,Haryana,2015
1703,145,Product 146,109,Sonepat,4,436,Haryana,2015
1704,145,Product 192,88,Sonepat,7,616,Haryana,2015
1705,145,Product 466,72,Sonepat,4,288,Haryana,2015
1706,145,Product 197,272,Sonepat,8,2176,Haryana,2015
1707,145,Product 431,245,Sonepat,2,490,Haryana,2015
1708,145,Product 464,283,Sonepat,6,1698,Haryana,2015
1709,145,Product 157,113,Sonepat,6,678,Haryana,2015
1710,145,Product 285,144,Sonepat,10,1440,Haryana,2015
1711,146,Product 322,110,navi mumbai,5,550,Maharashtra,2016
1712,146,Product 442,209,navi mumbai,3,627,Maharashtra,2016
1713,146,Product 320,182,navi mumbai,9,1638,Maharashtra,2016
1714,146,Product 42,128,navi mumbai,4,512,Maharashtra,2016
1715,146,Product 367,59,navi mumbai,3,177,Maharashtra,2016
1716,146,Product 98,254,navi mumbai,8,2032,Maharashtra,2016
1717,147,Product 129,118,Kolkatta,6,708,West Bengal,2016
1718,147,Product 296,165,Kolkatta,1,165,West Bengal,2016
1719,147,Product 328,118,Kolkatta,7,826,West Bengal,2016
1720,147,Product 343,191,Kolkatta,4,764,West Bengal,2016
1721,147,Product 485,295,Kolkatta,8,2360,West Bengal,2016
1722,147,Product 153,164,Kolkatta,1,164,West Bengal,2016
1723,147,Product 171,144,Kolkatta,9,1296,West Bengal,2016
1724,147,Product 351,192,Kolkatta,10,1920,West Bengal,2016
1725,147,Product 105,72,Kolkatta,1,72,West Bengal,2016
1726,147,Product 38,150,Kolkatta,10,1500,West Bengal,2016
1727,147,Product 150,111,Kolkatta,7,777,West Bengal,2016
1728,147,Product 374,90,Kolkatta,8,720,West Bengal,2016
1729,147,Product 58,233,Kolkatta,7,1631,West Bengal,2016
1730,148,Product 467,144,New Delhi,8,1152,New Delhi,2016
1731,148,Product 191,286,New Delhi,8,2288,New Delhi,2016
1732,148,Product 317,76,New Delhi,2,152,New Delhi,2016
1733,148,Product 354,83,New Delhi,10,830,New Delhi,2016
1734,148,Product 192,88,New Delhi,7,616,New Delhi,2016
1735,148,Product 103,216,New Delhi,10,2160,New Delhi,2016
1736,148,Product 382,223,New Delhi,9,2007,New Delhi,2016
1737,148,Product 45,260,New Delhi,3,780,New Delhi,2016
1738,148,Product 440,218,New Delhi,1,218,New Delhi,2016
1739,148,Product 365,203,New Delhi,7,1421,New Delhi,2016
1740,148,Product 188,228,New Delhi,4,912,New Delhi,2016
1741,148,Product 385,50,New Delhi,7,350,New Delhi,2016
1742,148,Product 474,109,New Delhi,10,1090,New Delhi,2016
1743,148,Product 361,120,New Delhi,7,840,New Delhi,2016
